,id,id_order,product_quantity,sku,unit_price
197941,1490206,460379,1,MOS0241,32.99
197945,1490212,460383,1,APP2486,1066.89
197946,1490213,460383,1,APP2508,389.99
197950,1490218,460383,1,NOM0033,39.99
197955,1490232,460391,1,TUC0346,15.99
197956,1490233,460391,1,BEL0312,22.99
197958,1490237,460393,1,APP1190,56.0
197961,1490245,460365,2,APP1190,56.0
197962,1490246,460407,1,PAC0684,446.58
197964,1490251,460410,1,OWC0054-2,41.99
197968,1490258,460414,1,APP2482,959.0
197972,1490271,460417,1,ALL0010,14.99
197973,1490272,460418,1,JBL0139,16.99
197974,1490274,460418,1,BEL0207,17.99
197978,1490283,460422,1,APP1922,162.0
197983,1490293,458055,1,SPH0016,169.99
197988,1490303,460423,1,NOM0024,56.99
197989,1490304,460423,1,IOT0007,19.99
197999,1490315,459601,1,BOS0043,279.0
198019,1490345,460448,1,WAC0241,159.99
198023,1490351,460451,1,BOS0065,329.99
198030,1490360,460456,2,OWC0088,274.9
198031,1490363,460457,1,LAC0185,179.9
198052,1490396,460471,1,PAC2117,3081.59
198053,1490397,460471,1,OWC0226,197.99
198054,1490398,460471,1,APP2092,149.0
198057,1490402,460471,1,BEL0374,61.99
198059,1490408,460475,1,APP1922,162.0
198061,1490415,460479,1,APP2073,1199.0
198064,1490421,460482,1,MOL0009,24.99
198070,1490437,460487,1,PUR0157,11.99
198074,1490443,460491,1,APP2541,52.9
198076,1490446,460491,1,APP2174,56.0
198077,1490447,460494,1,APP1922,162.0
198078,1490451,460495,1,OWC0086-2,98.99
198083,1490462,460500,1,APP1922,162.0
198084,1490467,460503,1,APP0933,1278.59
198085,1490471,460504,1,LOG0152,12.99
198086,1490472,460505,1,PAC1507,573.18
198096,1490493,460513,1,BOS0061,165.99
198098,1490496,460514,1,SPE0208,19.99
198106,1490507,460520,1,APP1665,519.0
198107,1490508,460101,1,APP2081,1649.0
198108,1490513,460522,1,LGE0037,149.0
198109,1490514,460522,1,APP2092,149.0
198110,1490515,460522,1,APP1214,82.0
198121,1490532,460533,1,CRU0050,90.99
198124,1490535,460533,1,OWC0007,39.99
198125,1490536,460535,1,BEL0310,19.99
198126,1490540,460536,1,CRU0032,81.99
198130,1490546,460541,1,TRK0007,26.99
198131,1490547,460541,1,TRK0009,26.99
198135,1490555,460544,1,APP1922,162.0
198137,1490557,460546,1,JBL0107,79.99
198140,1490564,460548,1,OWC0026,39.99
198142,1490566,460550,1,OLL0023,129.99
198146,1490570,460554,1,SYN0126,138.99
198148,1490575,460556,3,SAN0135,81.28
198167,1490617,460536,1,CRU0050,77.9
198171,1490624,460533,1,OWC0068-2,162.99
198174,1490627,460579,1,APP1966,359.0
198176,1490630,460581,1,CRU0051,144.99
198179,1490636,460584,1,CYB0010,299.99
198180,1490637,460585,1,NTE0026,39.99
198181,1490641,460586,1,LAC0202,132.8
198187,1490651,460592,1,BEL0312,22.99
198200,1490682,460606,1,APP2505,362.0
198201,1490683,460607,1,HTE0007,29.99
198213,1490702,460616,1,LIF0097,59.99
198214,1490703,342062,1,PAR0078,149.99
198215,1490704,342062,1,PAR0074,10.99
198216,1490705,457868,1,APP2508,389.99
198218,1490714,460618,1,NEA0020,76.0
198221,1490717,460620,1,PAC0771,196.59
198224,1490721,460624,1,APP0703,69.99
198229,1490731,460627,1,REP0239,59.9
198230,1490734,460628,1,LAC0238,327.8
198254,1490779,460643,1,JBL0096,24.99
198261,1490787,460648,1,APP2477,793.0
198263,1490789,460650,1,APP2238,1639.0
198266,1490792,460652,1,APP1919,55.99
198268,1490795,460652,1,APP0343,43.0
198279,1490819,460663,1,BOS0015,229.99
198284,1490824,460665,1,APP1652,734.0
198286,1490828,460666,3,SEA0039,70.58
198287,1490830,460667,1,APP2124,866.0
198289,1490834,460667,1,APP1221,109.0
198290,1490835,460667,1,APP2161,179.0
198292,1490838,460666,1,SAM0075,300.0
198294,1490841,457279,1,MAT0007,99.0
198295,1490842,460670,1,BOS0043,279.0
198297,1490845,460672,1,MAT0007,99.0
198307,1490855,449025,1,APP1967,459.65
198311,1490860,459682,1,NTE0022,109.99
198312,1490864,460678,2,OWC0054-2,41.99
198322,1490875,459682,1,WDT0384,386.79
198335,1490892,460684,1,WDT0237,94.99
198337,1490895,460686,2,WAC0221,319.99
198339,1490898,459682,2,LAC0206,287.79
198340,1490902,460689,1,MOS0154,30.99
198341,1490904,459682,1,SAT0053,79.99
198342,1490905,460689,1,BEL0225,30.99
198345,1490908,459682,1,SAT0054,79.99
198346,1490911,460692,1,APP1190,56.0
198349,1490914,460692,1,APP2553,43.0
198350,1490915,460692,1,OTT0175,19.99
198351,1490916,460694,1,BEL0374,61.99
198352,1490917,460689,1,ADN0053,47.99
198356,1490924,460697,1,MAT0008,124.0
198358,1490928,460699,1,WAC0173,160.99
198359,1490932,460665,1,TUC0296,9.99
198361,1490937,460665,1,SAT0010,19.99
198362,1490938,460560,1,APP0899,519.0
198366,1490945,460704,1,WDT0385,184.99
198374,1490958,460713,1,SAT0034,34.99
198384,1490971,460722,1,ELA0045,19.99
198385,1490972,460722,1,ELA0046,19.99
198388,1490976,460725,1,LAC0230,564.99
198391,1490980,460728,1,LAC0187,107.79
198394,1490986,460730,1,EVU0014,19.99
198395,1490987,460730,1,BEL0311,19.99
198418,1491023,460753,1,GRT0380,32.99
198421,1491034,460759,1,SPH0020,53.99
198433,1491053,460766,1,STA0056,42.99
198434,1491054,460767,1,WDT0141,104.99
198436,1491057,460769,1,IFX0181,72.99
198440,1491063,460772,1,SAT0031,9.99
198444,1491071,460776,1,MOS0240,32.99
198446,1491076,460778,1,PRY0010,149.99
198449,1491079,460778,1,PRY0009,19.95
198450,1491080,460780,1,ALL0013,18.99
198451,1491082,460782,1,LGE0036,175.0
198454,1491096,460787,2,BEL0270,89.99
198456,1491099,460785,1,APP2446,381.52
198462,1491110,460795,1,WAC0221,319.99
198463,1491113,460560,1,APP1919,55.99
198465,1491118,460798,1,LGE0036,175.0
198472,1491131,460804,1,WDT0140,84.99
198481,1491145,460812,1,OWC0220-4,790.99
198486,1491158,460819,1,WAC0101,204.99
198489,1491164,460560,1,AKI0020,369.99
198494,1491170,460826,1,BOS0043,279.0
198499,1491177,460689,1,APP0399,32.99
198501,1491179,460831,1,APP2498,362.0
198505,1491184,460834,1,APP2483,898.95
198507,1491187,460560,1,SAM0074,154.99
198519,1491204,460845,1,LIF0118,69.99
198528,1491216,460853,1,APP2239,1848.59
198530,1491223,453916,1,APP2518,43.0
198642,1491340,460888,1,TAD0007,149.0
198733,1491436,460912,1,PAC0622,209.58
198736,1491442,460914,1,BEL0338,30.99
198742,1491452,460921,1,SPH0016,169.99
198743,1491454,460922,1,APP2015,42.0
198750,1491469,460928,1,JBL0107,79.99
198754,1491477,459537,1,SYN0187,240.99
198755,1491479,460932,1,WAC0221,319.99
198756,1491480,459537,2,WDT0140,84.99
198772,1491511,460944,1,POL0016,26.99
198775,1491514,460946,1,BEL0263,19.99
198784,1491529,460955,1,NTE0062,105.99
198792,1491544,460962,1,MOL0009,24.99
198804,1491560,460975,1,NOM0024,56.99
198807,1491565,460979,1,BEL0212,16.99
198810,1491569,460001,2,APP2489,1159.0
198813,1491575,460963,1,APP1973,469.0
198820,1491586,460988,1,CRU0053,279.9
198823,1491594,460991,1,STA0042,32.99
198826,1491603,460996,1,SPH0016,169.99
198837,1491632,461009,1,JBL0107,79.99
198845,1491641,461014,1,LAC0171,222.79
198851,1491648,461017,1,JBL0143,439.99
198857,1491658,461024,1,TUC0266,16.99
198858,1491659,461025,1,PAC1260,338.58
198861,1491663,461029,1,SPH0016,169.99
198867,1491681,461037,1,SAM0073,93.99
198870,1491687,461040,1,QNA0216,479.99
198873,1491693,461043,1,AP20088,249.18
198874,1491699,461044,1,CRU0017-2,106.99
198876,1491702,461046,1,APP2087,1399.0
198877,1491705,461047,5,OWC0153,49.99
198879,1491707,461047,1,PAC1488,125.58
198881,1491710,461047,5,SAM0073,93.99
198882,1491711,461047,5,NTE0013,19.99
198883,1491716,461052,1,TPL0019,25.99
198884,1491717,461050,1,LAC0225,184.79
198900,1491735,461059,1,SAT0057,86.99
199010,1491847,461089,1,WAC0231,71.99
199014,1491852,461092,1,PAC0653,148.58
199015,1491853,461093,1,TUC0322,32.99
199018,1491857,461093,1,TUC0321,32.99
199019,1491858,461096,1,SEA0049,44.28
199021,1491862,461099,1,STA0019,6.99
199023,1491869,461102,1,APP2483,898.95
199026,1491876,461106,1,GRT0444,37.99
199033,1491885,461114,1,APP2126,866.0
199039,1491892,461117,1,PAC1532,145.58
199040,1491893,461118,1,SPH0022,53.99
199045,1491902,461124,1,OWC0110,49.99
199050,1491910,461127,1,IOT0013,35.99
199053,1491914,461131,1,ZAG0022,7.99
199054,1491921,461131,1,ADN0049,19.99
199055,1491922,456095,1,AKI0025,37.99
199058,1491928,461124,1,NTE0013,19.99
199060,1491930,461135,1,DJI0019,239.0
199061,1491931,461135,1,APP2507,389.99
199071,1491945,461143,1,TRA0012,84.28
199076,1491956,461146,1,NES0013,349.0
199081,1491961,461151,1,ZAG0029,17.99
199086,1491971,461156,1,SPH0023,53.99
199101,1492003,461175,1,APP1190,56.0
199103,1492005,461177,1,APP1190,56.0
199104,1492008,461179,1,APP1190,56.0
199105,1492013,461179,1,APP1020,63.0
199107,1492019,461183,1,APP1696,49.0
199108,1492022,461183,1,BEL0286,16.99
199113,1492029,461183,1,BEL0326,22.99
199115,1492033,461183,1,APP2542,52.9
199116,1492034,461190,1,APP1190,56.0
199121,1492041,461195,1,ELA0049,15.99
199129,1492057,461203,1,CRU0031,45.99
199130,1492058,461203,1,SAM0073,93.99
199134,1492070,461208,1,APP2478,793.0
199142,1492085,461215,1,OWC0013,2.99
199143,1492086,461216,1,APP1190,56.0
199150,1492101,461223,1,GRT0196,49.99
199152,1492109,461228,2,ALL0019,14.99
199159,1492121,461235,1,LIF0114,69.99
199161,1492125,461237,1,LGE0044,578.99
199175,1492152,461251,1,WDT0370,129.99
199176,1492153,461252,1,MIN0011,13.99
199177,1492154,461253,1,BOS0043,279.0
199178,1492155,461252,1,APP2529,49.0
199190,1492173,461218,1,FCM0038-2,148.99
199194,1492178,461267,1,TRA0023,231.58
199201,1492188,461272,1,OWC0225,102.99
199227,1492253,461302,1,APP2086,1199.0
199229,1492259,461305,1,APP2485,899.0
199230,1492260,461305,1,APP2501,389.99
199527,1492568,461386,1,APP1014,40.0
199536,1492582,461391,1,OTT0176,12.99
199537,1492584,461392,1,APP2477,793.0
199538,1492585,461392,2,APP1190,56.0
199740,1492787,461446,1,HOC0016,69.99
199741,1492788,461446,1,NOM0024,56.99
199787,1492842,461471,1,NTE0105,56.99
199790,1492850,461475,1,WDT0370,129.99
199791,1492851,461476,1,ZAG0032,69.99
199792,1492854,461477,2,GRT0374,34.99
199793,1492857,461478,1,JBL0107,79.99
199797,1492863,461482,2,KEU0007,17.99
199798,1492864,461478,1,JBL0122,42.99
199934,1493006,461520,1,APP2484,899.0
199937,1493011,461523,1,OWC0100,49.99
199940,1493017,461527,1,WAC0169,88.99
199953,1493052,461540,1,DLL0012,215.96
199954,1493053,459473,1,PHI0056,78.99
199955,1493054,459473,1,APP1662,519.0
199958,1493059,429959,2,WDT0318,258.0
199961,1493063,461540,1,STA0021,6.99
199963,1493065,461546,1,APP2489,1159.0
199966,1493070,461546,1,APP2477,793.0
199969,1493076,461552,1,LAC0212,124.79
199971,1493080,461556,1,JBL0107,79.99
199972,1493081,461557,1,WDT0307,93.79
199978,1493093,461563,1,OTT0170,29.99
199984,1493102,461566,1,BEL0213,16.99
199985,1493104,461568,1,APP1190,56.0
199986,1493106,461570,1,OWC0086-2,98.99
199989,1493112,461566,1,APP0927,18.99
199991,1493116,461574,1,XDO0037,29.99
199996,1493121,461577,1,AP20106,32.99
200047,1493172,461591,1,APP2073,1199.0
200056,1493182,461594,1,BOS0034,205.99
200123,1493251,461614,2,WDT0318,258.0
200125,1493253,461613,1,APP2191,1748.99
200129,1493258,461617,1,DLL0012,215.96
200131,1493261,461619,1,CRU0050,77.9
200244,1493378,461653,1,PAC1163,346.18
200282,1493418,461653,1,APP1214,82.0
200291,1493427,461666,1,MDT0012,14.99
200294,1493431,461653,1,APP2092,149.0
200295,1493432,461670,1,OWC0052,19.99
200298,1493440,461673,1,APP0481,32.99
200299,1493447,461674,1,APP2446,381.52
200300,1493448,461676,1,SHE0033-A,25.99
200301,1493450,461677,1,APP1967,469.0
200304,1493455,461679,1,OLI0007,19.99
200305,1493456,461679,1,JBL0098,24.99
200307,1493464,461677,1,MOS0082,19.99
200308,1493467,461684,2,CRU0051,121.9
200310,1493469,461686,1,WDT0370,129.99
200313,1493474,461689,1,APP2503,354.24
200319,1493481,461692,2,SAM0071,442.58
200320,1493482,461693,1,PHI0056,78.99
200321,1493483,461693,1,PHI0062,22.99
200322,1493484,461693,1,PHI0076,34.99
200324,1493487,461692,2,NTE0013,19.99
200326,1493492,461692,5,SEA0039,70.58
200328,1493498,461698,2,WAC0179,5.99
200330,1493500,461698,2,WAC0193,5.99
200331,1493503,461700,1,APP2117,1029.0
200332,1493505,461700,1,APP1221,109.0
200333,1493507,429959,1,WDT0370,129.99
200334,1493510,461702,3,APP0927,18.99
200336,1493512,461702,3,NTE0067,11.99
200351,1493535,461712,1,APP2072,975.0
200352,1493536,461713,1,BEL0189,39.99
200357,1493542,461718,1,MMW0015,22.99
200358,1493543,461718,1,SAT0076,29.99
200359,1493544,461718,1,APP1215,109.0
200360,1493545,461718,1,APP1214,82.0
200363,1493552,461721,1,OWC0035-2,86.99
200364,1493554,461713,1,BEL0265,14.99
200369,1493561,461727,1,BEL0198,18.99
200370,1493562,461727,1,MIN0013,26.99
200383,1493581,461742,1,MOS0240,32.99
200391,1493594,461748,1,SPE0152,39.99
200392,1493595,461748,1,OWC0262,746.58
200395,1493604,461751,1,APP2072,975.0
200397,1493606,461753,1,LAC0181,107.79
200399,1493610,461755,1,APP2254,1669.01
200404,1493619,461760,1,TCH0011,32.99
200405,1493620,461760,1,TCH0012,32.99
200416,1493644,461769,1,LOG0240,109.0
200422,1493656,461775,2,TOS0007,54.58
200427,1493666,461782,1,PAC0656,283.58
200428,1493668,461784,1,KAN0061,42.99
200432,1493675,461784,1,MUJ0038,39.99
200436,1493688,461682,1,APP2264,2679.0
200440,1493696,461792,1,MAT0009,94.99
200442,1493705,461795,1,APP2477,793.0
200448,1493714,461795,1,OTT0161,18.99
200450,1493716,461795,1,OTT0173,34.99
200451,1493717,461800,1,SYN0154,1366.99
200452,1493720,459370,1,APP2498,362.0
200454,1493729,461806,1,WAC0220,346.99
200468,1493750,461818,1,IOT0007,19.99
200472,1493757,461822,2,APP1922,162.0
200477,1493763,459370,1,APP1922,162.0
200478,1493766,461826,1,APP2499,362.0
200485,1493779,459370,1,NEA0020,76.0
200498,1493798,461846,1,NTE0012,32.9
200500,1493807,461848,1,APP1978,379.0
200503,1493810,461851,1,JBL0143,439.99
200504,1493812,461852,1,OWC0100,49.99
200505,1493814,461853,1,MOS0195,22.99
200506,1493818,461854,1,BOO0068,44.99
200507,1493819,461855,1,STM0102,36.99
200508,1493820,461855,1,STM0101,36.99
200509,1493821,461848,1,APP2012,42.0
200510,1493823,378467,1,OWC0025,199.58
200511,1493824,461856,1,APP2483,898.95
200513,1493828,461853,1,BEL0286,16.99
200515,1493840,461855,1,MUV0182,10.99
200516,1493841,461855,1,MOS0138,36.99
200519,1493847,461863,1,SAT0031,9.99
200525,1493857,461863,1,WDT0370,129.99
200526,1493863,461867,1,PLA0024,87.99
200531,1493873,461872,1,APP2484,899.0
200537,1493883,461878,1,BEL0374,61.99
200539,1493885,461878,1,APP1014,40.0
200548,1493897,461886,1,OWC0035-2,86.99
200549,1493899,461875,2,APP2091,2449.0
200550,1493903,461888,1,OWC0035-2,86.99
200558,1493918,461896,1,WDT0183,132.99
200565,1493934,461904,1,WDT0368,99.79
200568,1493939,461907,1,SAT0057,86.99
200569,1493944,461908,1,SPH0019,162.99
200571,1493946,461910,1,WDT0366,137.0
200572,1493947,461910,1,WDT0365,137.0
200574,1493949,461911,1,LAC0158,137.79
200578,1493956,461908,1,SPH0016,169.99
200581,1493966,461916,1,LAC0210,531.8
200585,1493974,460978,1,IFX0022,30.99
200587,1493983,461923,1,MUV0194,15.99
200588,1493988,461923,1,MUV0199,11.99
200589,1493989,461924,1,APP1922,162.0
200590,1493990,461925,1,APP1190,56.0
200591,1493991,461926,1,APP2359,1869.0
200593,1493997,461928,1,BNQ0042,679.0
200595,1494005,461930,1,ADN0054,47.99
200624,1494053,461952,1,JBL0107,79.99
200645,1494074,461952,1,JBL0096,24.99
200736,1494171,461985,1,SPE0214,26.99
200748,1494190,461995,1,LAC0237,290.99
200809,1494269,462017,1,PAC2140,2911.59
200894,1494358,462044,1,APP1922,162.0
200900,1494369,462049,1,OWC0109,31.99
200904,1494378,462053,1,APP1922,162.0
200906,1494381,462049,5,CRU0050,77.9
200909,1494389,462057,1,XDO0045,25.99
200910,1494390,462057,1,BEL0312,22.99
200912,1494392,462059,2,LAC0212,124.79
200937,1494437,460136,1,SAM0073,93.99
200944,1494444,460136,1,TOS0020,83.79
200949,1494453,462087,1,APP2080,1649.0
200950,1494455,462088,1,ELA0024,15.99
200953,1494458,462087,1,SAT0057,86.99
200954,1494461,462087,1,SPE0190,36.99
200956,1494464,460187,1,NTE0064,109.99
200966,1494489,462096,1,SAM0120,105.99
200972,1494506,462102,1,LAC0181,107.79
200973,1494507,462103,1,APP1647,626.0
200974,1494508,462104,1,LAC0184,132.8
201021,1494564,462115,2,PHI0080,56.99
201024,1494568,462114,1,BEL0310,19.99
201029,1494575,462120,1,WAC0231,71.99
201031,1494580,462123,1,SPH0024,53.99
201034,1494587,462127,1,LAC0203,185.79
201041,1494604,462135,2,APP1922,162.0
201042,1494605,462136,2,MUV0189,8.99
201044,1494611,462133,1,BOS0061,165.99
201055,1494627,462144,1,WDT0355,90.99
201064,1494639,462152,1,APP2485,899.0
201068,1494651,462157,1,APP2446,381.52
201071,1494656,462160,1,APP1972,359.0
201198,1494790,462199,1,APP1644,626.0
201202,1494794,462202,1,APP2484,899.0
201214,1494812,462210,1,APP1020,63.0
201227,1494832,462220,1,APP2549,43.0
201228,1494833,462220,1,BEL0312,22.99
201265,1494873,462234,1,BEL0189,39.99
201267,1494875,462236,1,APP2507,389.99
201269,1494881,462238,3,IFX0079,3.99
201277,1494891,462245,1,BEL0374,61.99
201283,1494899,462249,1,APP1968,359.0
201284,1494902,462041,1,OWC0261,511.58
201296,1494928,462260,1,BOS0034,205.99
201297,1494929,462261,1,AP20201,26.99
201330,1494972,462283,1,BOS0065,329.99
201339,1494981,462291,1,TUC0302,29.99
201355,1495009,462304,1,APP1190,54.88
201358,1495012,462307,1,WDT0140,84.99
201360,1495018,462308,2,OWC0160,284.99
201386,1495050,461295,1,NOM0024,56.99
201387,1495054,462329,1,APP2483,898.95
201388,1495055,462330,1,SYN0184,74.99
201394,1495062,462336,1,LAC0187,107.79
201396,1495068,462338,1,APP1649,734.0
201399,1495074,462340,1,BEL0374,61.99
201448,1495129,462368,1,APP2477,793.0
201451,1495132,462370,1,DLK0108,61.99
201461,1495155,462382,1,WAC0246,69.99
201464,1495159,462384,2,BEL0312,22.99
201470,1495168,462388,1,APP1190,56.0
201471,1495169,462389,1,JBL0096,24.99
201484,1495198,461919,2,IFX0181,72.99
201487,1495204,462406,1,OWC0262,746.58
201488,1495205,462407,1,APP2266,2319.0
201493,1495211,462407,1,SAT0054,79.99
201494,1495212,462407,1,APP0663,199.0
201665,1495390,462456,1,BEA0073,309.99
201668,1495396,461919,1,APP1922,162.0
201671,1495402,462462,1,PRY0011,149.99
201672,1495403,462462,1,PRY0009,19.95
201692,1495444,462481,1,TCH0013,32.99
201720,1495494,459345,1,LAC0188,157.79
201723,1495497,462506,1,GTE0064,362.79
201732,1495514,462514,1,POL0016,26.99
201740,1495527,462520,1,LGE0071,399.99
201743,1495531,462522,1,HGD0007,69.99
201746,1495547,462526,1,LAC0202,132.8
201876,1495678,462562,1,WDT0140,84.99
201888,1495696,462569,1,AP20324,689.0
201955,1495765,462588,1,SPH0024,53.99
202039,1495849,462588,1,SPH0022,53.99
202047,1495862,462616,1,OWC0039-2,87.99
202052,1495878,462622,1,MUJ0026,59.99
202054,1495883,462624,1,BEL0263,19.99
202056,1495885,462626,1,PAC2075,2544.59
202057,1495888,462628,1,SAT0053,79.99
202058,1495890,462626,1,APP2362,2475.59
202062,1495900,461569,1,APP2090,2169.0
202064,1495903,462633,1,SAM0073,93.99
202086,1495926,462640,1,APP2266,2319.0
202104,1495950,462648,1,APP1645,626.0
202105,1495951,462649,1,APP1979,486.0
202106,1495952,462649,1,APP1020,63.0
202111,1495959,462653,1,OLL0018,63.99
202122,1495984,462663,1,APP1043,74.99
202140,1496008,462674,1,APP1663,519.0
202151,1496024,462683,1,WAC0227,504.99
202159,1496038,462688,2,SAN0135,81.28
202162,1496042,462691,1,APP2504,389.99
202170,1496052,462697,1,MOS0240,32.99
202177,1496063,462702,1,APP1922,162.0
202189,1496092,460823,1,BOS0043,279.0
202192,1496104,462716,2,APP0735,32.99
202211,1496128,462723,1,APP2256,1199.0
202212,1496129,462724,1,WAC0174,79.99
202214,1496131,462726,1,APP2358,2238.59
202217,1496138,462726,1,LMP0029,56.99
202218,1496139,462729,1,APP2072,975.0
202224,1496149,462734,1,SAT0028,42.99
202225,1496153,462735,1,SYN0171,79.99
202228,1496170,462737,1,APP1120,473.0
202229,1496173,462739,2,APP1922,162.0
202232,1496177,462741,1,SPH0016,169.99
202237,1496188,462747,1,APP1989,39.99
202241,1496197,462751,1,PHI0077,30.99
202242,1496199,462751,1,NEA0020,76.0
202243,1496203,462752,1,LAC0146,174.79
202244,1496206,462754,1,APP1922,162.0
202375,1496343,462793,1,DLL0027,489.99
202384,1496367,462802,1,APP2488,1067.0
202400,1496392,462817,2,DLK0060,91.99
202401,1496393,462818,1,SAT0054,79.99
202402,1496396,462819,1,APP2072,975.0
202403,1496400,462820,1,WAC0221,319.99
202405,1496403,462822,1,NTE0124,39.99
202406,1496405,462823,1,LAC0203,185.79
202408,1496409,462826,1,OWC0088,274.9
202412,1496413,462827,1,JBL0107,79.99
202420,1496424,462826,1,NTE0022,109.99
202425,1496432,462832,1,WAC0231,71.99
202426,1496433,462833,1,IFX0152,44.95
202431,1496450,462837,1,WDT0383,241.79
202432,1496454,462838,1,NTE0082,44.99
202433,1496455,462839,1,LAC0206,287.79
202437,1496468,462846,1,LAC0181,107.79
202467,1496510,462858,1,APP1922,162.0
202478,1496533,462866,1,BEL0371,29.99
202480,1496537,462869,1,HOC0012,24.99
202483,1496541,462872,1,APP1922,162.0
202486,1496549,462876,1,ZAG0022,7.99
202490,1496556,462881,1,MUV0195,14.99
202491,1496560,462882,1,APP1976,391.0
202495,1496568,462886,1,PLA0024,87.99
202506,1496587,462895,1,OWC0007,39.99
202507,1496588,435023,1,APP2075,3049.0
202508,1496589,435023,1,SAT0054,79.99
202509,1496590,435023,1,APP0666,279.0
202511,1496596,462843,1,DLL0056,259.99
202512,1496598,462898,1,DJI0019,239.0
202513,1496599,462897,1,APP1020,63.0
202517,1496605,462901,1,APP1922,162.0
