,order_id,created_date,total_paid
33716,466361,2017-12-19 00:23:01,70.73
33717,466364,2017-12-19 00:43:30,81.28
33718,466365,2017-12-19 00:56:15,15.98
33719,466373,2017-12-19 00:34:00,1199.0
33720,466374,2017-12-20 11:02:49,56.0
33721,466375,2017-12-19 00:29:06,26.99
33722,466376,2017-12-19 00:30:23,56.99
33723,466382,2017-12-20 20:12:39,1658.59
33724,466387,2017-12-19 01:01:57,345.98
33725,466401,2017-12-19 01:17:02,359.0
33726,466405,2017-12-19 01:26:40,49.98
33727,466409,2017-12-19 14:58:24,65.58
33728,466410,2017-12-19 01:44:47,39.99
33731,466415,2017-12-19 11:45:02,1067.0
33732,466421,2017-12-19 04:08:05,26.98
33733,466426,2017-12-19 05:21:49,271.78
33734,466429,2017-12-19 07:30:18,82.0
33735,466431,2017-12-19 06:43:14,229.0
33736,466432,2017-12-19 07:06:41,71.98
33737,466435,2017-12-19 07:25:24,61.99
33738,466436,2017-12-19 07:34:46,29.98
33739,466441,2017-12-19 07:54:22,37.0
33740,466443,2017-12-19 08:19:18,29.99
33741,466447,2017-12-19 08:17:16,45.28
33742,466450,2017-12-19 08:34:15,359.0
33743,466451,2017-12-19 08:26:50,56.99
33744,466454,2017-12-19 08:35:05,43.0
33745,466459,2017-12-19 08:47:07,247.94
33746,466460,2017-12-19 08:49:19,573.99
33747,466461,2017-12-19 08:48:57,152.0
33748,466462,2017-12-19 08:51:26,13.98
33749,466465,2017-12-19 08:56:41,79.99
33750,466468,2017-12-19 08:59:36,62.99
33752,466471,2017-12-19 09:09:08,170.97
33753,466474,2017-12-19 09:03:26,705.0
33754,466477,2017-12-19 09:19:43,29.99
33755,466478,2017-12-19 09:07:04,93.99
33756,466484,2017-12-19 09:25:23,147.89
33757,466487,2017-12-19 09:18:48,33.28
33758,466490,2017-12-19 09:25:21,155.07
33759,466492,2017-12-19 09:22:13,53.99
33760,466494,2017-12-19 11:44:35,1167.79
33762,466500,2017-12-19 09:49:17,62.99
33763,466502,2017-12-19 09:42:03,29.98
33765,466509,2017-12-19 12:35:42,166.98
33767,466511,2017-12-19 09:47:18,69.99
33768,466512,2017-12-19 09:54:54,121.9
33769,466513,2017-12-19 09:44:11,26.97
33770,466515,2017-12-19 09:48:15,39.98
33771,466516,2017-12-19 09:46:13,23.98
33772,466524,2017-12-20 08:30:13,93.99
33773,466525,2017-12-19 09:58:50,239.99
33774,466526,2017-12-19 10:03:57,56.99
33775,466529,2017-12-19 11:07:34,333.58
33776,466530,2017-12-19 10:09:13,34.99
33777,466531,2017-12-19 10:08:43,24.99
33778,466532,2017-12-19 10:15:15,243.81
33779,466538,2017-12-19 10:23:33,23.98
33780,466541,2017-12-19 10:20:30,196.58
33781,466546,2017-12-19 10:57:37,304.99
33783,466555,2017-12-19 11:32:17,107.79
33784,466557,2017-12-20 17:32:05,88.57
33785,466558,2017-12-19 10:40:01,33.98
33786,466559,2017-12-19 10:55:51,39.98
33787,466562,2017-12-20 13:49:32,31.99
33788,466573,2017-12-19 10:56:49,84.98
33789,466576,2017-12-19 11:01:22,42.99
33790,466577,2017-12-19 11:03:50,29.28
33791,466579,2017-12-19 11:02:59,99.99
33792,466582,2017-12-19 11:06:45,23.98
33793,466583,2017-12-19 11:08:42,121.9
33795,466587,2017-12-19 11:08:29,61.99
33796,466588,2017-12-19 11:30:00,259.99
33797,466589,2017-12-19 11:10:42,86.98
33798,466590,2017-12-19 11:16:16,388.51
33799,466592,2017-12-19 11:11:32,61.99
33800,466595,2017-12-19 11:12:16,124.79
33801,466596,2017-12-19 11:13:02,793.0
33802,466597,2017-12-19 11:12:14,975.0
33803,466600,2017-12-19 11:24:47,134.0
33804,466601,2017-12-19 11:17:57,239.0
33805,466608,2017-12-19 11:28:11,89.99
33806,466609,2017-12-21 11:40:53,84.97
33807,466610,2017-12-19 11:32:11,56.0
33808,466612,2017-12-19 11:30:42,279.0
33809,466613,2017-12-19 11:51:16,32.99
33810,466617,2017-12-19 11:37:53,17.98
33811,466622,2017-12-19 12:36:51,169.99
33812,466624,2017-12-19 11:45:18,343.99
33813,466628,2017-12-19 11:54:44,578.99
33814,466631,2017-12-19 12:17:46,1144.99
33815,466633,2017-12-19 11:59:35,54.99
33816,466637,2017-12-19 11:56:15,299.0
33818,466641,2017-12-19 11:59:44,1029.0
33819,466647,2017-12-19 12:04:15,79.99
33820,466649,2017-12-19 12:08:13,136.98
33821,466652,2017-12-19 12:13:53,132.98
33822,466658,2017-12-19 12:13:58,266.16
33823,466659,2017-12-19 12:22:52,279.0
33824,466660,2017-12-19 13:35:40,9.98
33825,466668,2017-12-19 12:26:52,136.78
33827,466670,2017-12-19 12:30:34,69.99
33828,466673,2017-12-19 12:42:40,362.97
33829,466676,2017-12-19 12:32:18,176.98
33830,466677,2017-12-19 12:38:37,154.98
33831,466679,2017-12-19 13:00:33,148.99
33832,466683,2017-12-19 13:11:15,461.98
33833,466685,2017-12-19 12:41:15,525.0
33834,466689,2017-12-19 12:49:05,229.99
33835,466691,2017-12-19 13:03:03,26.99
33836,466692,2017-12-19 12:47:45,65.97
33838,466710,2017-12-19 13:04:29,279.0
33839,466713,2017-12-19 13:09:47,121.9
33840,466716,2017-12-19 13:10:08,56.0
33841,466717,2017-12-19 13:13:03,793.0
33842,466718,2017-12-19 17:37:35,154.99
33843,466720,2017-12-19 13:21:18,192.98
33844,466722,2017-12-19 13:29:04,1439.0
33845,466726,2017-12-19 21:04:53,229.9
33846,466728,2017-12-19 13:24:24,59.99
33847,466732,2017-12-19 13:30:32,37.0
33848,466736,2017-12-19 13:27:23,373.98
33849,466739,2017-12-19 13:28:55,215.98
33850,466741,2017-12-19 13:26:15,124.79
33851,466746,2017-12-19 13:45:08,32.99
33852,466750,2017-12-19 13:42:43,65.98
33853,466751,2017-12-19 13:32:01,105.99
33854,466754,2017-12-19 13:53:20,24.99
33855,466759,2017-12-19 13:55:01,273.99
33856,466760,2017-12-19 13:43:19,121.9
33857,466763,2017-12-19 13:46:34,86.98
33858,466764,2017-12-19 13:52:16,174.94
33859,466765,2017-12-19 16:36:43,72.99
33861,466769,2017-12-19 13:56:55,1036.37
33862,466773,2017-12-19 13:55:44,223.59
33863,466778,2017-12-19 14:05:31,23.98
33864,466779,2017-12-19 14:11:36,72.99
33865,466782,2017-12-19 14:07:22,96.98
33866,466784,2017-12-19 14:09:55,2699.0
33867,466789,2017-12-19 14:19:42,106.99
33868,466792,2017-12-19 19:20:57,42.99
33869,466800,2017-12-19 14:33:13,79.99
33870,466801,2017-12-19 14:40:02,1749.0
33871,466807,2017-12-19 14:36:52,1179.0
33872,466815,2017-12-19 14:52:28,89.99
33873,466817,2017-12-19 14:46:44,94.99
33874,466824,2017-12-19 14:50:52,149.99
33875,466826,2017-12-19 14:54:35,184.79
33876,466827,2017-12-19 14:54:24,229.0
33877,466834,2017-12-19 15:06:45,365.99
33878,466838,2017-12-19 15:01:31,2371.59
33879,466841,2017-12-19 15:02:58,759.0
33880,466843,2017-12-19 15:11:58,95.98
33881,466846,2017-12-19 15:44:18,291.96
33882,466854,2017-12-19 15:20:54,26.98
33883,466858,2017-12-19 15:21:11,31.98
33884,466862,2017-12-19 15:29:07,1199.0
33885,466878,2017-12-19 15:42:39,152.85
33886,466881,2017-12-19 15:47:59,32.99
33887,466884,2017-12-19 15:46:29,86.97
33888,466885,2017-12-19 15:51:00,69.99
33889,466886,2017-12-19 15:49:39,82.99
33891,466894,2017-12-19 16:00:06,49.99
33892,466896,2017-12-19 16:03:55,56.0
33893,466897,2017-12-19 16:17:58,329.99
33894,466899,2017-12-19 16:08:03,161.94
33896,466906,2017-12-20 11:55:36,39.99
33897,466908,2017-12-19 16:19:31,81.98
33898,466910,2017-12-19 17:30:57,93.98
33899,466911,2017-12-19 16:23:48,196.98
33900,466913,2017-12-19 16:15:37,32.99
33902,466920,2017-12-19 16:25:15,14.98
33904,466922,2017-12-19 16:33:02,793.0
33905,466928,2017-12-19 16:33:37,75.28
33906,466929,2017-12-19 16:54:57,519.0
33907,466931,2017-12-19 16:31:09,132.99
33908,466932,2017-12-19 16:47:29,86.98
33909,466936,2017-12-19 16:47:12,365.99
33910,466937,2017-12-19 17:26:20,276.96
33911,466947,2017-12-19 16:47:33,43.99
33912,466950,2017-12-19 16:43:26,126.58
33914,466956,2017-12-19 18:27:56,29.28
33915,466962,2017-12-19 16:57:51,1669.01
33916,466966,2017-12-19 17:37:54,649.99
33917,466968,2017-12-19 17:10:19,59.99
33918,466970,2017-12-19 17:14:52,385.99
33919,466974,2017-12-19 17:20:46,56.0
33920,466981,2017-12-20 17:25:28,35.0
33921,466982,2017-12-19 17:37:50,112.27
33923,466990,2017-12-19 17:57:50,34.99
33924,466992,2017-12-19 19:25:44,2899.0
33925,466993,2017-12-19 17:29:47,62.99
33926,466994,2017-12-19 17:26:57,93.98
33927,466996,2017-12-19 17:31:32,39.98
33928,466998,2017-12-19 20:37:15,1639.0
33929,466999,2017-12-19 17:36:29,235.99
33931,467001,2017-12-19 17:46:10,189.99
33932,467007,2017-12-19 17:53:38,53.99
33933,467008,2017-12-19 17:46:30,209.58
33934,467011,2017-12-19 17:50:30,24.99
33935,467013,2017-12-19 17:51:19,36.99
33936,467019,2017-12-19 19:49:28,24.99
33937,467026,2017-12-19 20:37:51,3407.99
33939,467032,2017-12-19 18:39:18,25.98
33940,467036,2017-12-19 18:14:40,206.98
33941,467039,2017-12-19 18:14:46,29.99
33942,467040,2017-12-19 18:16:51,79.99
33943,467045,2017-12-19 18:34:59,36.98
33944,467048,2017-12-19 18:20:07,31.99
33945,467049,2017-12-27 10:09:13,244.69
33946,467051,2017-12-19 18:27:08,285.99
33947,467054,2017-12-19 18:27:38,775.98
33948,467055,2017-12-20 11:58:17,261.79
33949,467056,2017-12-19 18:29:27,107.79
33950,467059,2017-12-19 18:44:25,53.99
33951,467066,2017-12-19 18:43:05,185.99
33953,467070,2017-12-19 18:46:16,71.99
33954,467071,2017-12-19 18:45:07,189.99
33955,467072,2017-12-19 22:18:46,56.98
33956,467073,2017-12-19 18:54:19,29.99
33958,467083,2017-12-19 18:56:32,86.98
33959,467085,2017-12-19 18:57:28,1159.0
33960,467086,2017-12-19 18:57:21,175.97
33961,467091,2017-12-19 19:05:11,66.98
33963,467099,2017-12-19 19:12:06,2679.0
33964,467109,2017-12-19 21:06:04,62.99
33965,467113,2017-12-21 10:33:56,82.98
33966,467114,2017-12-19 19:37:05,1159.0
33968,467121,2017-12-19 19:31:12,96.98
33969,467131,2017-12-19 19:39:23,81.99
33970,467142,2017-12-19 19:57:29,129.58
33971,467143,2017-12-19 20:00:48,29.99
33973,467151,2017-12-19 20:05:03,26.98
33974,467153,2017-12-19 20:11:08,699.0
33975,467156,2017-12-20 23:26:04,74.97
33976,467157,2017-12-19 20:24:48,26.99
33977,467158,2017-12-19 20:19:13,53.96
33978,467159,2017-12-19 20:25:55,479.99
33979,467172,2017-12-19 20:38:23,56.0
33982,467184,2017-12-19 20:51:37,167.98
33983,467190,2017-12-19 20:58:35,107.79
33984,467194,2017-12-19 21:02:16,2132.99
33987,467204,2017-12-19 21:12:23,31.98
33988,467206,2017-12-19 21:16:16,32.99
33989,467208,2017-12-19 21:23:54,26.99
33991,467213,2017-12-19 21:24:54,49.0
33992,467214,2017-12-19 21:30:31,30.97
33993,467217,2017-12-19 21:27:59,87.99
33994,467218,2017-12-19 21:29:38,161.98
33995,467222,2017-12-19 21:32:40,24.99
33996,467224,2018-01-25 23:53:36,43.98
33997,467230,2017-12-20 18:20:48,779.98
33998,467231,2017-12-19 21:45:17,117.79
33999,467233,2017-12-19 21:45:51,107.75
34000,467241,2017-12-19 21:50:55,144.98
34001,467243,2017-12-19 22:02:44,959.0
34002,467245,2017-12-19 22:19:48,69.99
34003,467246,2017-12-19 23:39:51,190.98
34004,467254,2017-12-19 22:26:43,34.99
34005,467255,2017-12-19 22:10:37,41.98
34006,467257,2017-12-19 22:19:43,79.99
34007,467259,2017-12-19 23:59:57,111.99
34008,467264,2017-12-19 22:25:16,75.99
34009,467271,2017-12-19 23:06:23,213.96
34010,467272,2017-12-19 22:29:54,25.98
34011,467273,2017-12-19 22:27:00,26.98
34012,467275,2017-12-19 23:18:27,36.99
34013,467276,2017-12-19 22:38:22,225.99
34014,467277,2017-12-19 22:39:58,71.99
34015,467286,2017-12-19 22:53:11,229.99
34016,467292,2017-12-19 22:42:50,31.54
34017,467309,2017-12-19 22:53:37,84.28
34018,467313,2017-12-19 22:57:06,767.99
34019,467315,2017-12-19 23:00:12,759.0
34020,467316,2017-12-19 23:07:44,112.99
34021,467319,2017-12-19 23:08:41,173.94
34022,467320,2017-12-19 23:08:19,629.0
34023,467326,2017-12-19 23:03:55,24.94
34024,467334,2017-12-19 23:08:32,29.99
34025,467338,2017-12-21 14:16:37,195.78
34026,467342,2017-12-19 23:14:13,46.28
34027,467346,2017-12-19 23:42:53,81.98
34028,467347,2017-12-19 23:24:14,381.52
34029,467348,2017-12-19 23:19:36,122.0
34030,467351,2017-12-19 23:31:01,486.58
34031,467353,2017-12-20 00:13:12,1431.99
34032,467357,2017-12-19 23:40:49,112.99
34033,467361,2017-12-19 23:39:30,174.97
34034,467363,2017-12-20 18:27:59,3081.59
34035,467366,2017-12-20 14:39:48,62.97
34036,467369,2017-12-20 00:11:38,71.99
34037,467377,2017-12-19 23:52:16,99.99
34038,467382,2017-12-19 23:51:02,116.98
34039,467386,2017-12-19 23:50:14,997.99
34040,467388,2017-12-19 23:51:52,824.99
34041,467389,2017-12-19 23:52:38,389.99
34042,467392,2017-12-19 23:59:01,94.99
34043,467393,2017-12-20 00:13:01,2012.99
34044,467395,2017-12-20 00:36:24,222.79
34045,467407,2017-12-20 00:50:51,41.99
34046,467411,2017-12-20 00:23:07,36.98
34047,467412,2017-12-20 00:17:45,350.98
34048,467425,2017-12-20 00:47:05,678.0
34049,467427,2017-12-20 00:55:04,45.28
34050,467437,2017-12-20 01:01:30,577.79
34051,467443,2017-12-20 01:21:00,128.89
34052,467457,2017-12-20 01:42:08,186.58
34053,467459,2017-12-20 01:50:20,93.79
34054,467463,2017-12-20 06:56:48,19.98
34055,467467,2017-12-20 02:40:20,49.99
34056,467469,2017-12-20 02:49:01,89.98
34057,467473,2017-12-20 03:49:37,149.99
34058,467484,2017-12-20 06:51:09,26.99
34059,467490,2017-12-20 07:24:01,42.97
34060,467495,2017-12-20 07:49:25,365.99
34061,467496,2017-12-20 07:55:56,49.98
34062,467500,2017-12-20 08:05:17,136.97
34064,467505,2017-12-20 08:19:50,342.78
34065,467508,2017-12-20 08:25:24,32.99
34066,467510,2017-12-20 08:31:24,29.99
34067,467512,2017-12-20 08:22:33,22.98
34068,467516,2017-12-20 08:28:22,17.98
34069,467521,2017-12-20 08:37:14,128.89
34070,467522,2017-12-20 08:32:53,229.0
34071,467525,2017-12-20 08:37:40,41.99
34072,467527,2017-12-20 08:39:43,26.99
34073,467529,2017-12-20 08:49:13,629.0
34074,467530,2017-12-20 09:10:54,412.18
34075,467535,2017-12-20 08:58:20,1869.0
34076,467539,2017-12-20 08:59:36,49.99
34077,467542,2017-12-20 09:02:45,62.99
34078,467547,2017-12-20 09:02:37,51.96
34080,467556,2017-12-20 09:18:12,855.99
34081,467560,2017-12-20 09:18:20,1164.18
34082,467567,2017-12-20 09:29:32,699.0
34083,467569,2017-12-20 09:28:16,44.95
34084,467571,2017-12-20 09:28:26,69.99
34085,467575,2017-12-20 09:38:53,1670.98
34086,467576,2017-12-20 10:20:00,59.96
34087,467578,2017-12-20 23:41:04,40.97
34088,467588,2017-12-20 09:45:22,24.99
34089,467593,2017-12-20 09:48:08,314.97
34090,467596,2017-12-20 09:53:03,31.98
34091,467598,2017-12-20 09:50:14,194.99
34092,467603,2017-12-20 10:11:29,63.98
34093,467606,2017-12-21 09:55:17,724.99
34094,467609,2017-12-20 10:10:38,629.0
34095,467615,2017-12-20 10:11:49,24.98
34096,467620,2017-12-20 10:19:18,151.98
34097,467623,2017-12-20 10:25:01,71.98
34098,467626,2017-12-20 10:33:35,126.97
34099,467637,2017-12-20 10:27:10,39.99
34100,467638,2017-12-20 10:43:01,106.98
34101,467640,2017-12-20 10:29:06,121.9
34102,467642,2017-12-20 10:32:34,42.99
34103,467645,2017-12-20 10:33:31,185.79
34104,467651,2017-12-20 10:42:12,32.99
34106,467654,2017-12-20 10:49:00,69.98
34107,467655,2017-12-20 10:50:41,648.97
34109,467666,2017-12-20 11:16:47,89.99
34111,467670,2017-12-20 11:01:05,72.95
34112,467671,2017-12-20 11:00:12,264.79
34113,467672,2017-12-20 11:10:41,2076.59
34114,467676,2017-12-20 11:07:49,42.98
34115,467680,2017-12-26 08:01:53,73.98
34116,467682,2017-12-20 11:11:36,42.99
34117,467686,2017-12-20 11:15:17,75.99
34118,467687,2017-12-20 11:45:13,4213.58
34119,467690,2017-12-20 11:13:25,106.99
34120,467691,2017-12-20 11:24:07,26.98
34121,467694,2017-12-20 11:24:14,389.99
34123,467696,2017-12-20 11:26:49,56.98
34124,467698,2017-12-27 10:34:51,202.68
34125,467701,2017-12-20 11:26:48,66.98
34126,467703,2017-12-20 11:22:38,178.99
34127,467704,2017-12-20 11:27:50,33.28
34128,467710,2017-12-20 11:36:09,297.98
34129,467711,2017-12-20 11:32:33,99.99
34130,467712,2017-12-20 11:34:13,362.0
34131,467715,2017-12-20 11:34:06,734.0
34133,467722,2017-12-20 11:55:24,182.98
34134,467724,2017-12-20 11:45:01,144.0
34135,467726,2017-12-20 11:46:38,32.99
34136,467728,2017-12-20 11:49:38,48.98
34137,467729,2017-12-20 11:50:15,235.99
34138,467734,2017-12-20 16:29:02,1067.0
34139,467735,2017-12-20 12:00:52,98.98
34140,467743,2017-12-20 12:03:28,899.0
34141,467745,2017-12-20 12:06:11,1285.95
34142,467748,2017-12-20 12:04:16,69.99
34143,467749,2017-12-20 13:26:34,2379.0
34145,467758,2017-12-20 12:14:40,362.0
34146,467761,2017-12-20 12:20:43,147.98
34147,467762,2017-12-20 12:14:49,39.98
34148,467766,2017-12-20 13:50:05,46.98
34149,467773,2017-12-20 12:19:21,99.0
34150,467774,2017-12-20 12:28:36,159.98
34151,467775,2017-12-20 12:23:55,389.99
34152,467789,2017-12-20 12:38:12,41.98
34153,467791,2017-12-20 12:34:34,866.0
34154,467797,2017-12-20 12:41:02,310.58
34155,467800,2017-12-20 12:52:07,346.98
34156,467801,2017-12-20 12:33:23,43.0
34157,467803,2017-12-20 12:32:57,56.0
34158,467808,2017-12-20 12:49:46,56.0
34159,467813,2017-12-20 12:48:04,84.99
34160,467814,2017-12-20 12:46:22,176.98
34161,467816,2017-12-20 12:44:56,389.99
34162,467820,2017-12-20 12:43:53,243.99
34163,467821,2017-12-20 12:56:25,209.97
34164,467824,2017-12-20 12:43:57,56.0
34165,467826,2017-12-20 12:53:31,793.0
34166,467828,2017-12-20 12:47:51,49.99
34167,467832,2017-12-20 12:48:51,224.93
34168,467833,2017-12-20 13:07:50,899.0
34169,467837,2017-12-20 12:51:34,1159.0
34170,467838,2017-12-20 12:59:47,380.97
34171,467843,2017-12-20 12:56:38,2368.57
34172,467845,2017-12-20 12:57:07,18.98
34173,467846,2017-12-20 13:00:22,1223.78
34174,467847,2017-12-20 13:19:28,129.78
34175,467848,2017-12-20 13:00:26,106.98
34176,467849,2017-12-20 13:05:14,79.99
34177,467855,2017-12-20 13:03:41,26.99
34178,467856,2017-12-21 20:05:40,1159.0
34179,467857,2017-12-20 13:05:56,69.99
34180,467858,2017-12-20 13:14:45,52.98
34181,467859,2017-12-20 13:03:52,27.98
34182,467861,2017-12-20 13:06:48,69.99
34183,467864,2017-12-20 20:59:53,3450.79
34184,467865,2017-12-20 13:15:24,229.0
34186,467873,2017-12-20 14:15:07,33.98
34188,467881,2017-12-20 13:16:19,92.58
34189,467882,2017-12-21 13:40:53,585.98
34190,467883,2017-12-20 13:57:05,389.99
34191,467886,2017-12-20 13:28:47,74.99
34193,467892,2017-12-20 13:29:05,359.0
34194,467894,2017-12-20 13:47:01,227.57
34195,467897,2017-12-20 13:38:40,2679.0
34196,467899,2017-12-20 13:34:24,124.0
34197,467900,2017-12-20 18:35:58,477.98
34198,467905,2017-12-20 13:41:21,56.0
34199,467910,2017-12-20 13:42:38,342.78
34200,467912,2017-12-20 13:44:55,1159.0
34201,467916,2017-12-20 13:52:25,26.98
34202,467920,2017-12-20 14:23:38,1199.0
34203,467924,2017-12-20 13:49:45,975.0
34204,467925,2017-12-20 15:57:25,793.0
34205,467928,2017-12-20 13:55:20,93.78
34206,467937,2018-01-03 22:44:56,1598.59
34207,467939,2017-12-20 14:06:50,56.0
34208,467955,2017-12-20 16:59:06,69.99
34209,467956,2017-12-20 14:15:47,965.0
34210,467957,2017-12-20 15:19:24,1718.01
34211,467961,2017-12-20 14:19:23,124.79
34212,467967,2017-12-20 15:04:01,892.99
34213,467972,2017-12-20 18:08:09,86.99
34214,467974,2017-12-20 14:33:49,29.98
34215,467976,2017-12-20 15:46:50,29.99
34217,467982,2017-12-20 14:38:29,121.9
34219,467987,2017-12-20 14:38:16,29.99
34222,467995,2017-12-20 14:48:31,36.99
34224,468016,2017-12-20 15:08:03,42.99
34225,468017,2017-12-20 15:26:08,39.98
34227,468019,2017-12-20 15:16:25,148.58
34228,468023,2017-12-20 15:19:41,36.99
34229,468025,2017-12-20 15:24:12,81.28
34231,468031,2017-12-20 15:22:53,3049.0
34232,468038,2017-12-20 15:31:46,72.99
34234,468044,2017-12-20 15:40:50,365.99
34235,468047,2017-12-20 15:40:26,32.99
34236,468050,2017-12-20 15:45:51,381.52
34237,468053,2017-12-20 15:46:56,205.99
34238,468055,2017-12-20 15:50:11,359.0
34239,468059,2017-12-20 15:49:59,36.99
34240,468061,2017-12-20 15:55:45,411.0
34241,468067,2017-12-20 16:25:16,29.99
34242,468071,2017-12-20 16:04:12,56.0
34243,468075,2017-12-20 16:18:57,1067.0
34244,468082,2017-12-20 16:22:18,16.98
34245,468089,2017-12-20 16:37:53,807.99
34246,468108,2017-12-20 16:56:34,124.99
34247,468109,2017-12-20 16:43:37,67.99
34248,468112,2017-12-20 16:45:44,86.98
34249,468113,2017-12-20 16:42:24,182.95
34250,468119,2017-12-21 12:38:48,30.98
34252,468128,2017-12-20 17:06:38,56.0
34253,468129,2017-12-21 09:13:29,23.98
34254,468130,2017-12-20 17:05:22,49.99
34255,468131,2017-12-20 17:25:53,296.78
34256,468132,2017-12-20 17:09:11,137.0
34257,468133,2017-12-20 17:22:25,824.99
34258,468134,2017-12-20 17:05:46,975.0
34259,468137,2017-12-20 17:32:43,146.96
34260,468141,2017-12-20 17:19:13,1399.0
34261,468142,2017-12-20 17:40:58,132.8
34262,468159,2017-12-20 17:29:13,2679.0
34264,468166,2017-12-20 17:51:55,54.99
34265,468169,2017-12-20 17:46:11,126.58
34267,468172,2017-12-20 17:37:25,235.99
34268,468176,2017-12-20 17:41:41,24.99
34269,468179,2017-12-20 17:52:45,49.99
34270,468182,2017-12-20 17:52:47,29.99
34271,468185,2017-12-20 17:57:40,299.0
34272,468188,2017-12-20 18:01:54,359.0
34273,468198,2017-12-20 18:25:28,106.27
34274,468201,2017-12-20 18:30:42,1896.59
34275,468202,2017-12-20 19:09:03,160.99
34276,468204,2017-12-20 18:21:49,27.98
34277,468205,2017-12-21 09:41:38,3825.57
34278,468207,2017-12-20 18:19:51,899.0
34280,468219,2017-12-20 19:03:42,359.0
34281,468232,2017-12-20 18:46:02,53.98
34282,468235,2017-12-27 12:05:18,33.03
34283,468239,2017-12-20 18:54:12,25.98
34284,468240,2017-12-20 18:49:58,72.56
34285,468244,2017-12-20 18:51:56,128.89
34286,468254,2017-12-20 20:25:49,768.0
34287,468256,2017-12-20 19:06:28,69.98
34288,468266,2017-12-20 19:15:36,25.99
34289,468267,2017-12-20 19:21:03,77.9
34290,468271,2017-12-20 19:29:12,899.0
34291,468272,2017-12-20 19:27:14,25.99
34292,468277,2017-12-20 19:32:20,139.99
34293,468280,2017-12-20 19:36:29,872.0
34294,468283,2017-12-20 19:44:06,56.98
34295,468286,2017-12-20 19:42:37,24.98
34296,468293,2017-12-20 19:56:07,299.0
34297,468297,2017-12-20 19:53:34,56.99
34299,468302,2017-12-20 20:12:21,121.9
34300,468308,2017-12-20 20:57:32,958.97
34301,468317,2017-12-20 20:23:59,379.89
34302,468318,2017-12-20 20:19:21,56.0
34303,468322,2017-12-20 20:24:44,459.98
34304,468323,2017-12-20 20:17:00,91.99
34305,468325,2017-12-20 20:19:30,364.99
34306,468332,2017-12-20 20:36:17,239.99
